gene_id	gene_name	MCIC_FC_2024_111	MCIC_FD_2024_105	MCIC_FD_2024_204	MCIC_MD_2024_109	MCIC_MD_2024_113	MCIC_MD_2024_116
L0F63_000034	L0F63_000034	35.4455	35.4455	35.4455	35.4455	35.4455	35.4455
L0F63_000035	L0F63_000035	875.668	874.478	878.583	875.096	872.099	868.527
L0F63_000036	L0F63_000036	4054.668	4053.478	4057.583	4054.096	4051.099	4047.527
L0F63_000037	L0F63_000037	1976.668	1975.478	1979.583	1976.096	1973.099	1969.527
L0F63_000038	L0F63_000038	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333
L0F63_000039	L0F63_000039	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333
L0F63_000040	L0F63_000040	1724.06244028835	1723.478	1727.583	1724.096	1721.099	1724.06244028835
L0F63_000041	L0F63_000041	1010.668	1007.8434977377	1007.8434977377	1010.096	1007.099	1003.527
L0F63_000042	L0F63_000042	530.673	529.489	533.59	530.096	527.104	523.541
L0F63_000043	L0F63_000043	8.3345	8.3345	8.3345	8.3345	8.3345	8.3345
L0F63_000044	L0F63_000044	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333
L0F63_000045	L0F63_000045	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333
L0F63_000046	L0F63_000046	1952.668	1951.478	1955.583	1952.096	1949.099	1945.527
L0F63_000047	L0F63_000047	553.67	552.488	556.589	553.096	550.103	546.535
L0F63_000048	L0F63_000048	857.668	856.478	860.583	857.096	854.099	850.527
L0F63_000049	L0F63_000049	1658.668	1657.478	1661.583	1658.096	1655.099	1651.527
L0F63_000050	L0F63_000050	8.3345	8.3345	8.3345	8.3345	8.3345	8.3345
L0F63_000051	L0F63_000051	2336.668	2335.478	2339.583	2336.096	2333.099	2329.527
L0F63_000052	L0F63_000052	395.693	394.526	398.621	395.13	392.143	388.649
L0F63_000053	L0F63_000053	1355.668	1354.478	1358.583	1355.096	1352.099	1348.527
L0F63_000054	L0F63_000054	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333
L0F63_000055	L0F63_000055	8.21066666666667	8.21066666666667	8.21066666666667	8.21066666666667	8.21066666666667	8.21066666666667
L0F63_000056	L0F63_000056	237.478	236.385	240.267	236.963	234.165	231.219
L0F63_000057	L0F63_000057	8.86433333333333	8.86433333333333	8.86433333333333	8.86433333333333	8.86433333333333	8.86433333333333
L0F63_000058	L0F63_000058	659.669	658.478	662.585	659.096	656.101	652.528
L0F63_000059	L0F63_000059	8.73966666666667	8.73966666666667	8.73966666666667	8.73966666666667	8.73966666666667	8.73966666666667
L0F63_000060	L0F63_000060	78.431	78.082	80.074	78.443	76.772	75.916
L0F63_000061	L0F63_000061	1778.668	1777.478	1781.583	1778.096	1775.099	1771.527
L0F63_000062	L0F63_000062	2171.668	2170.478	2174.583	2171.096	2168.099	2164.527
L0F63_000063	L0F63_000063	225.68	224.616	228.44	225.185	222.425	219.584
L0F63_000064	L0F63_000064	8.73966666666667	8.73966666666667	8.73966666666667	8.73966666666667	8.73966666666667	8.73966666666667
L0F63_000065	L0F63_000065	2675.668	2674.478	2678.583	2675.096	2672.099	2668.527
L0F63_000066	L0F63_000066	8.86433333333333	8.86433333333333	8.86433333333333	8.86433333333333	8.86433333333333	8.86433333333333
L0F63_000067	L0F63_000067	8.3345	8.3345	8.3345	8.3345	8.3345	8.3345
L0F63_000068	L0F63_000068	8.3345	8.3345	8.3345	8.3345	8.3345	8.3345
L0F63_000069	L0F63_000069	2474.668	2473.478	2477.583	2474.096	2471.099	2467.527
L0F63_000070	L0F63_000070	8.60133333333333	8.60133333333333	8.60133333333333	8.60133333333333	8.60133333333333	8.60133333333333
L0F63_000071	L0F63_000071	37.897	37.75	38.861	37.784	37.379	37.234
L0F63_000072	L0F63_000072	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333
L0F63_000073	L0F63_000073	1046.668	1045.478	1049.583	1046.096	1043.099	1039.527
L0F63_000074	L0F63_000074	432.681	431.504	435.603	432.111	429.125	425.593
L0F63_000075	L0F63_000075	379.145333333333	379.145333333333	379.145333333333	379.145333333333	379.145333333333	379.145333333333
L0F63_000076	L0F63_000076	863.668	862.478	866.583	863.096	860.099	856.527
L0F63_000077	L0F63_000077	827.669	826.478	830.583	827.096	824.099	820.527
L0F63_000078	L0F63_000078	1802.668	1801.478	1805.583	1802.096	1799.099	1795.527
L0F63_000079	L0F63_000079	659.669	658.478	662.585	659.096	656.101	652.528
L0F63_000080	L0F63_000080	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333
L0F63_000081	L0F63_000081	4565.668	4564.478	4568.583	4565.096	4562.099	4558.527
L0F63_000082	L0F63_000082	413.687	412.513	411.206372734975	413.119	410.135	406.619
L0F63_000083	L0F63_000083	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333
L0F63_000084	L0F63_000084	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333
L0F63_000085	L0F63_000085	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333
L0F63_000086	L0F63_000086	8.21066666666667	8.21066666666667	8.21066666666667	8.21066666666667	8.21066666666667	8.21066666666667
L0F63_000087	L0F63_000087	226.66	225.597	229.424	226.166	223.402	220.554
L0F63_000088	L0F63_000088	8.21066666666667	8.21066666666667	8.21066666666667	8.21066666666667	8.21066666666667	8.21066666666667
L0F63_000089	L0F63_000089	1295.668	1294.478	1298.583	1295.096	1292.099	1288.527
L0F63_000090	L0F63_000090	8.3345	8.3345	8.3345	8.3345	8.3345	8.3345
L0F63_000091	L0F63_000091	1508.668	1507.478	1511.583	1508.096	1505.099	1501.527
L0F63_000092	L0F63_000092	8.3345	8.3345	8.3345	8.3345	8.3345	8.3345
L0F63_000093	L0F63_000093	8.3345	8.3345	8.3345	8.3345	8.3345	8.3345
L0F63_000094	L0F63_000094	113.567	112.99	115.709	113.468	111.352	109.949
L0F63_000095	L0F63_000095	2240.668	2239.478	2243.583	2240.096	2237.099	2233.527
L0F63_000096	L0F63_000096	758.669	757.478	761.583	758.096	755.099	751.527
L0F63_000097	L0F63_000097	1769.668	1768.478	1772.583	1769.096	1766.099	1762.527
L0F63_000098	L0F63_000098	8.21066666666667	8.21066666666667	8.21066666666667	8.21066666666667	8.21066666666667	8.21066666666667
L0F63_000099	L0F63_000099	566.67	565.485	569.589	566.096	563.103	559.532
L0F63_000100	L0F63_000100	2645.668	2644.478	2648.583	2645.096	2642.099	2638.527
L0F63_000101	L0F63_000101	554.67	553.488	557.589	554.096	551.103	547.535
L0F63_000102	L0F63_000102	2618.668	2617.478	2621.583	2618.096	2615.099	2611.527
L0F63_000103	L0F63_000103	276.045	274.898	278.91	275.522	272.6	269.455
L0F63_000104	L0F63_000104	965.668	964.478	968.583	965.096	962.099	958.527
L0F63_000105	L0F63_000105	2114.668	2113.478	2117.583	2114.096	2111.099	2107.527
L0F63_000106	L0F63_000106	80.3085	80.3085	80.3085	80.3085	80.3085	80.3085
L0F63_000107	L0F63_000107	7.79483333333333	7.79483333333333	7.79483333333333	7.79483333333333	7.79483333333333	7.79483333333333
L0F63_000108	L0F63_000108	992.668	991.478	995.583	992.096	989.099	985.527
L0F63_000109	L0F63_000109	313.847	312.671	316.721	313.309	310.352	313.373286750586
L0F63_000110	L0F63_000110	150.752	149.935	153.247	150.451	148.035	146.041
L0F63_000111	L0F63_000111	40.353	40.257	40.1265228795247	40.312	40.1265228795247	39.589
L0F63_000112	L0F63_000112	2180.668	2179.478	2183.583	2180.096	2177.099	2173.527
L0F63_000113	L0F63_000113	2312.668	2311.478	2315.583	2312.096	2309.099	2305.527
L0F63_000114	L0F63_000114	941.668	940.478	944.583	941.096	938.099	934.527
L0F63_000115	L0F63_000115	7.93383333333333	7.93383333333333	7.93383333333333	7.93383333333333	7.93383333333333	7.93383333333333
L0F63_000116	L0F63_000116	8.07316666666667	8.07316666666667	8.07316666666667	8.07316666666667	8.07316666666667	8.07316666666667
L0F63_000117	L0F63_000117	2474.668	2473.478	2477.583	2474.096	2471.099	2467.527
L0F63_000118	L0F63_000118	31.4095	31.4095	31.4095	31.4095	31.4095	31.4095
L0F63_000119	L0F63_000119	1343.668	1342.478	1346.583	1343.096	1340.099	1336.527
L0F63_000120	L0F63_000120	671.669	670.478	674.585	671.096	668.101	664.528
L0F63_000121	L0F63_000121	1103.668	1102.478	1106.583	1103.096	1100.099	1096.527
L0F63_000122	L0F63_000122	2456.668	2455.478	2459.583	2456.096	2453.099	2449.527
L0F63_000123	L0F63_000123	209.69	209.69	209.69	209.69	209.69	209.69
L0F63_000124	L0F63_000124	664.076166666667	664.076166666667	664.076166666667	664.076166666667	664.076166666667	664.076166666667
L0F63_000125	L0F63_000125	857.668	856.478	860.583	857.096	854.099	850.527
L0F63_000126	L0F63_000126	8.07316666666667	8.07316666666667	8.07316666666667	8.07316666666667	8.07316666666667	8.07316666666667
L0F63_000127	L0F63_000127	2648.668	2647.478	2651.583	2648.096	2645.099	2641.527
L0F63_000128	L0F63_000128	47.3675	47.3675	47.3675	47.3675	47.3675	47.3675
L0F63_000129	L0F63_000129	8.60133333333333	8.60133333333333	8.60133333333333	8.60133333333333	8.60133333333333	8.60133333333333
L0F63_000130	L0F63_000130	508.084333333333	508.084333333333	508.084333333333	508.084333333333	508.084333333333	508.084333333333
L0F63_000131	L0F63_000131	1321.07516666667	1321.07516666667	1321.07516666667	1321.07516666667	1321.07516666667	1321.07516666667
L0F63_000132	L0F63_000132	1274.668	1273.478	1272.1708955657	1274.096	1271.099	1267.527
L0F63_000133	L0F63_000133	255.248	254.122	258.067	254.702	251.848	248.789
L0F63_000134	L0F63_000134	8.21066666666667	8.21066666666667	8.21066666666667	8.21066666666667	8.21066666666667	8.21066666666667
L0F63_000135	L0F63_000135	8.3345	8.3345	8.3345	8.3345	8.3345	8.3345
L0F63_000136	L0F63_000136	1072.668	1071.478	1075.583	1072.096	1069.099	1065.527
L0F63_000137	L0F63_000137	329.781	328.62	332.682	329.253	326.283	322.93
L0F63_000138	L0F63_000138	8.86433333333333	8.86433333333333	8.86433333333333	8.86433333333333	8.86433333333333	8.86433333333333
L0F63_000139	L0F63_000139	701.669	700.478	704.585	701.096	698.099	694.527
L0F63_000140	L0F63_000140	421.810391531551	421.508	421.810391531551	422.113	421.810391531551	421.810391531551
L0F63_000141	L0F63_000141	1169.668	1168.478	1172.583	1169.096	1166.099	1162.527
L0F63_000142	L0F63_000142	8.3345	8.3345	8.3345	8.3345	8.3345	8.3345
L0F63_000143	L0F63_000143	2324.668	2323.478	2327.583	2324.096	2321.099	2317.527
L0F63_000144	L0F63_000144	180.702745246253	181.044	184.592	180.702745246253	180.702745246253	176.562
L0F63_000145	L0F63_000145	557.67	556.487	560.589	557.096	554.103	557.185086621659
L0F63_000146	L0F63_000146	8.86433333333333	8.86433333333333	8.86433333333333	8.86433333333333	8.86433333333333	8.86433333333333
L0F63_000147	L0F63_000147	220.413166666667	220.413166666667	220.413166666667	220.413166666667	220.413166666667	220.413166666667
L0F63_000148	L0F63_000148	8.21066666666667	8.21066666666667	8.21066666666667	8.21066666666667	8.21066666666667	8.21066666666667
L0F63_000149	L0F63_000149	8.3345	8.3345	8.3345	8.3345	8.3345	8.3345
L0F63_000150	L0F63_000150	591.67	590.485	594.589	591.096	588.103	584.529
L0F63_000151	L0F63_000151	8.99033333333333	8.99033333333333	8.99033333333333	8.99033333333333	8.99033333333333	8.99033333333333
L0F63_000152	L0F63_000152	99.721	99.273	101.707	99.719	97.738	96.559
L0F63_000153	L0F63_000153	30.325	30.188	30.1588367570029	30.167	30.068	30.047
L0F63_000154	L0F63_000154	356.73	355.564	359.643	356.186	353.197	349.779
L0F63_000155	L0F63_000155	92.989	92.6	94.876	93.02	91.11	90.024
L0F63_000156	L0F63_000156	498.675	497.491	501.591	498.102	495.107	491.55
L0F63_000157	L0F63_000157	296.924	295.746	299.788	296.391	293.439	290.209
L0F63_000158	L0F63_000158	251.448329873157	251.156	251.448329873157	251.741	251.448329873157	251.448329873157
L0F63_000159	L0F63_000159	314.844	313.668	317.718	314.305	311.347	308.033
L0F63_000160	L0F63_000160	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333
L0F63_000161	L0F63_000161	458.677	457.495	461.597	458.108	455.115	451.572
L0F63_000162	L0F63_000162	1271.668	1270.478	1274.583	1271.096	1268.099	1264.527
L0F63_000163	L0F63_000163	1517.668	1516.478	1520.583	1517.096	1514.099	1510.527
L0F63_000164	L0F63_000164	749.669	748.478	752.585	749.096	746.099	742.527
L0F63_000165	L0F63_000165	1090.668	1089.478	1093.583	1090.096	1087.099	1083.527
L0F63_000166	L0F63_000166	8.07316666666667	8.07316666666667	8.07316666666667	8.07316666666667	8.07316666666667	8.07316666666667
L0F63_000167	L0F63_000167	5192.668	5191.478	5195.583	5192.096	5189.099	5185.527
L0F63_000168	L0F63_000168	8.3345	8.3345	8.3345	8.3345	8.3345	8.3345
L0F63_000169	L0F63_000169	659.669	658.478	662.585	659.096	656.101	652.528
L0F63_000170	L0F63_000170	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333
L0F63_000171	L0F63_000171	277.545333333333	277.545333333333	277.545333333333	277.545333333333	277.545333333333	277.545333333333
L0F63_000172	L0F63_000172	252.28	251.156	249.973756368967	251.741	248.892	245.856
L0F63_000173	L0F63_000173	8.73966666666667	8.73966666666667	8.73966666666667	8.73966666666667	8.73966666666667	8.73966666666667
L0F63_000174	L0F63_000174	8.3345	8.3345	8.3345	8.3345	8.3345	8.3345
L0F63_000175	L0F63_000175	203.870666666667	203.870666666667	203.870666666667	203.870666666667	203.870666666667	203.870666666667
L0F63_000176	L0F63_000176	1391.668	1390.478	1394.583	1391.096	1388.099	1384.527
L0F63_000177	L0F63_000177	2996.668	2995.478	2999.583	2996.096	2993.099	2989.527
L0F63_000178	L0F63_000178	770.669	769.478	773.583	770.096	767.099	763.527
L0F63_000179	L0F63_000179	8.07316666666667	8.07316666666667	8.07316666666667	8.07316666666667	8.07316666666667	8.07316666666667
L0F63_000180	L0F63_000180	8.3345	8.3345	8.3345	8.3345	8.3345	8.3345
L0F63_000181	L0F63_000181	202.902333333333	202.902333333333	202.902333333333	202.902333333333	202.902333333333	202.902333333333
L0F63_000182	L0F63_000182	499.085666666667	499.085666666667	499.085666666667	499.085666666667	499.085666666667	499.085666666667
L0F63_000183	L0F63_000183	3533.668	3532.478	3536.583	3533.096	3530.099	3526.527
L0F63_000184	L0F63_000184	596.669	595.484	599.589	596.096	593.103	589.529
L0F63_000185	L0F63_000185	2633.668	2632.478	2636.583	2633.096	2630.099	2626.527
L0F63_000186	L0F63_000186	8.60133333333333	8.60133333333333	8.60133333333333	8.60133333333333	8.60133333333333	8.60133333333333
L0F63_000187	L0F63_000187	2192.668	2191.478	2195.583	2192.096	2189.099	2185.527
L0F63_000188	L0F63_000188	458.677	457.495	461.597	458.108	455.115	451.572
L0F63_000189	L0F63_000189	5900.668	5899.478	5903.583	5900.096	5897.099	5893.527
L0F63_000190	L0F63_000190	791.669	790.478	794.583	791.096	788.099	784.527
L0F63_000191	L0F63_000191	160.910833333333	160.910833333333	160.910833333333	160.910833333333	160.910833333333	160.910833333333
L0F63_000192	L0F63_000192	1472.668	1471.478	1475.583	1472.096	1469.099	1465.527
L0F63_000193	L0F63_000193	61.322	61.322	61.322	61.322	61.322	61.322
L0F63_000194	L0F63_000194	1352.668	1351.478	1355.583	1352.096	1349.099	1345.527
L0F63_000195	L0F63_000195	92.157	91.769	94.027	92.187	90.286	89.208
L0F63_000196	L0F63_000196	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333
L0F63_000197	L0F63_000197	1328.668	1327.478	1331.583	1328.096	1325.099	1321.527
L0F63_000198	L0F63_000198	287.967	286.804	290.834	287.446	284.502	281.307
L0F63_000199	L0F63_000199	44.168	44.076	45.354	44.171	43.474	43.214
L0F63_000200	L0F63_000200	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333
L0F63_000201	L0F63_000201	2255.668	2253.9920012884	2258.583	2255.096	2252.099	2248.527
L0F63_000202	L0F63_000202	227.257	227.257	227.257	227.257	227.257	227.257
L0F63_000203	L0F63_000203	8.73966666666667	8.73966666666667	8.73966666666667	8.73966666666667	8.73966666666667	8.73966666666667
L0F63_000204	L0F63_000204	2245.668	2244.478	2248.583	2245.096	2242.099	2238.527
L0F63_000205	L0F63_000205	953.668	952.478	956.583	953.096	950.099	946.527
L0F63_000206	L0F63_000206	1853.668	1852.478	1856.583	1853.096	1850.099	1846.527
L0F63_000207	L0F63_000207	8.86433333333333	8.86433333333333	8.86433333333333	8.86433333333333	8.86433333333333	8.86433333333333
L0F63_000208	L0F63_000208	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333
L0F63_000209	L0F63_000209	1175.668	1174.478	1178.583	1175.096	1172.099	1168.527
L0F63_000210	L0F63_000210	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333
L0F63_000211	L0F63_000211	1406.668	1405.478	1409.583	1406.096	1403.099	1399.527
L0F63_000212	L0F63_000212	158.104166666667	158.104166666667	158.104166666667	158.104166666667	158.104166666667	158.104166666667
L0F63_000213	L0F63_000213	8.73966666666667	8.73966666666667	8.73966666666667	8.73966666666667	8.73966666666667	8.73966666666667
L0F63_000214	L0F63_000214	1232.668	1231.478	1235.583	1232.096	1229.099	1225.527
L0F63_000215	L0F63_000215	1061.668	1060.478	1064.583	1061.096	1058.099	1054.527
L0F63_000216	L0F63_000216	8.86433333333333	8.86433333333333	8.86433333333333	8.86433333333333	8.86433333333333	8.86433333333333
L0F63_000217	L0F63_000217	2981.668	2980.478	2984.583	2981.096	2978.099	2974.527
L0F63_000218	L0F63_000218	890.668	889.478	893.583	890.096	887.099	883.527
L0F63_000219	L0F63_000219	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333
L0F63_000220	L0F63_000220	425.682	424.507	428.61	425.112	422.127	418.601
L0F63_000221	L0F63_000221	1814.668	1813.478	1817.583	1814.096	1811.099	1807.527
L0F63_000222	L0F63_000222	8.3345	8.3345	8.3345	8.3345	8.3345	8.3345
L0F63_000223	L0F63_000223	1513.668	1512.478	1516.583	1513.096	1510.099	1506.527
L0F63_000224	L0F63_000224	575.67	574.485	578.589	575.096	572.103	568.53
L0F63_000225	L0F63_000225	28.713	28.542	29.343	28.539	28.486	28.7228507510545
L0F63_000226	L0F63_000226	788.669	787.478	791.583	788.096	788.954932170752	788.954932170752
L0F63_000227	L0F63_000227	322.281	322.281	322.281	322.281	322.281	322.281
L0F63_000228	L0F63_000228	1367.668	1366.478	1370.583	1367.096	1364.099	1360.527
L0F63_000229	L0F63_000229	1637.668	1636.478	1640.583	1637.096	1634.099	1630.527
L0F63_000230	L0F63_000230	2396.668	2395.478	2399.583	2396.096	2393.099	2389.527
L0F63_000231	L0F63_000231	63.856	63.583	65.283	63.823	62.564	61.938
L0F63_000232	L0F63_000232	676.669	675.478	674.169292645685	676.096	673.101	669.528
L0F63_000233	L0F63_000233	612.669	611.48	615.589	612.096	609.103	605.528
L0F63_000234	L0F63_000234	4937.668	4936.478	4940.583	4937.096	4934.099	4930.527
L0F63_000235	L0F63_000235	1371.668	1370.478	1374.583	1371.096	1368.099	1364.527
L0F63_000236	L0F63_000236	123.342	122.681	122.138424250124	123.163	122.138424250124	119.41
L0F63_000237	L0F63_000237	989.668	988.478	992.583	989.096	986.099	982.527
L0F63_000238	L0F63_000238	353.735	352.569	356.648	353.191	350.206	346.792
L0F63_000239	L0F63_000239	80.011	79.651	81.684	80.03	78.311	77.441
L0F63_000240	L0F63_000240	830.669	829.478	833.583	830.096	827.099	823.527
L0F63_000241	L0F63_000241	2390.668	2389.478	2393.583	2390.096	2387.099	2383.527
L0F63_000242	L0F63_000242	9.377	9.377	9.377	9.377	9.377	9.377
L0F63_000243	L0F63_000243	683.669	682.478	686.585	683.096	680.1	676.527
L0F63_000244	L0F63_000244	1685.668	1684.478	1688.583	1685.096	1682.099	1678.527
L0F63_000245	L0F63_000245	8.99033333333333	8.99033333333333	8.99033333333333	8.99033333333333	8.99033333333333	8.99033333333333
L0F63_000246	L0F63_000246	112.689	112.116	114.821	112.593	110.483	109.1
L0F63_000247	L0F63_000247	33.6973333333333	33.6973333333333	33.6973333333333	33.6973333333333	33.6973333333333	33.6973333333333
L0F63_000248	L0F63_000248	8.3345	8.3345	8.3345	8.3345	8.3345	8.3345
L0F63_000249	L0F63_000249	8.3345	8.3345	8.3345	8.3345	8.3345	8.3345
L0F63_000250	L0F63_000250	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333
L0F63_000251	L0F63_000251	1333.668	1332.478	1336.583	1333.096	1330.099	1326.527
L0F63_000252	L0F63_000252	8.3345	8.3345	8.3345	8.3345	8.3345	8.3345
L0F63_000253	L0F63_000253	9.24966666666667	9.24966666666667	9.24966666666667	9.24966666666667	9.24966666666667	9.24966666666667
L0F63_000254	L0F63_000254	8.21066666666667	8.21066666666667	8.21066666666667	8.21066666666667	8.21066666666667	8.21066666666667
L0F63_000255	L0F63_000255	635.669	634.48	638.586	635.096	632.102	628.528
L0F63_000256	L0F63_000256	2018.668	2017.478	2021.583	2018.096	2015.099	2011.527
L0F63_000257	L0F63_000257	8.86433333333333	8.86433333333333	8.86433333333333	8.86433333333333	8.86433333333333	8.86433333333333
L0F63_000258	L0F63_000258	91.6056666666667	91.6056666666667	91.6056666666667	91.6056666666667	91.6056666666667	91.6056666666667
L0F63_000259	L0F63_000259	8.3345	8.3345	8.3345	8.3345	8.3345	8.3345
L0F63_000260	L0F63_000260	761.669	758.842431842112	758.842431842112	761.096	758.099	754.527
L0F63_000261	L0F63_000261	9.377	9.377	9.377	9.377	9.377	9.377
L0F63_000262	L0F63_000262	190.639	189.654	193.292	190.185	187.566	185.039
L0F63_000263	L0F63_000263	8.60133333333333	8.60133333333333	8.60133333333333	8.60133333333333	8.60133333333333	8.60133333333333
L0F63_000264	L0F63_000264	656.669	655.478	659.585	656.096	653.101	649.528
L0F63_000265	L0F63_000265	8.3345	8.3345	8.3345	8.3345	8.3345	8.3345
L0F63_000266	L0F63_000266	27.0911666666667	27.0911666666667	27.0911666666667	27.0911666666667	27.0911666666667	27.0911666666667
L0F63_000267	L0F63_000267	8.86433333333333	8.86433333333333	8.86433333333333	8.86433333333333	8.86433333333333	8.86433333333333
L0F63_000268	L0F63_000268	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333
L0F63_000269	L0F63_000269	8.3345	8.3345	8.3345	8.3345	8.3345	8.3345
L0F63_000270	L0F63_000270	695.669	694.478	698.585	695.096	692.099	688.527
L0F63_000271	L0F63_000271	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333
L0F63_000272	L0F63_000272	8.07316666666667	8.07316666666667	8.07316666666667	8.07316666666667	8.07316666666667	8.07316666666667
L0F63_000273	L0F63_000273	8.3345	8.3345	8.3345	8.3345	8.3345	8.3345
L0F63_000274	L0F63_000274	115.33	114.75	117.478	115.214	113.087	111.658
L0F63_000275	L0F63_000275	2140.668	2139.478	2143.583	2140.096	2137.099	2133.527
L0F63_000276	L0F63_000276	695.669	694.478	698.585	695.096	692.099	688.527
L0F63_000277	L0F63_000277	296.924	295.746	299.788	296.391	293.439	290.209
L0F63_000278	L0F63_000278	2177.668	2176.478	2180.583	2177.096	2174.099	2170.527
L0F63_000279	L0F63_000279	764.669	763.478	761.884917044864	761.884917044864	761.884917044864	757.527
L0F63_000280	L0F63_000280	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333	8.45983333333333
L0F63_000281	L0F63_000281	165.779	164.889	168.321	165.401	162.909	160.696
L0F63_000282	L0F63_000282	178.15	177.23	180.727	177.72	175.178	172.793
L0F63_000283	L0F63_000283	7961.668	7960.478	7964.583	7961.096	7958.099	7954.527
