Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
L0F63_000659	-	JAKSZP010000025.1	-	211525	211598	0.000000	0.000000	0.000000
L0F63_000658	UGP1	JAKSZP010000025.1	+	113543	115563	120.078468	56.541092	76.933495
L0F63_000713	-	JAKSZP010000028.1	-	199523	201327	2.671197	1.257781	1.711418
L0F63_000690	-	JAKSZP010000027.1	-	256881	259216	75.142097	35.381996	48.143047
L0F63_000732	-	JAKSZP010000029.1	-	52578	52650	0.000000	0.000000	0.000000
L0F63_000733	-	JAKSZP010000029.1	+	198124	201346	1.924670	0.906265	1.233123
L0F63_000742	-	JAKSZP010000030.1	-	277531	280939	12.238482	5.762708	7.841115
L0F63_000792	RHO1_1	JAKSZP010000032.1	-	259332	260003	0.000000	0.000000	0.000000
L0F63_000788	-	JAKSZP010000032.1	+	15254	15929	2.810976	1.323598	1.800974
L0F63_000789	-	JAKSZP010000032.1	-	15945	17457	30.930233	14.564053	19.816799
L0F63_000809	-	JAKSZP010000033.1	-	76327	76927	377.654297	177.825272	241.960648
L0F63_000810	MID1_1	JAKSZP010000033.1	+	156298	157448	58.055603	27.336517	37.195847
L0F63_000811	MID1_2	JAKSZP010000033.1	+	288423	290064	42.593018	20.055683	27.289066
L0F63_000832	MYO2	JAKSZP010000034.1	-	192608	197549	116.089272	54.662708	74.377640
L0F63_000852	RHO1_2	JAKSZP010000035.1	+	60749	61474	1319.683472	621.396545	845.512573
L0F63_000874	-	JAKSZP010000036.1	+	263270	264053	25.251852	11.890285	16.178696
L0F63_000853	-	JAKSZP010000035.1	-	268807	273597	55.136551	25.962030	35.325626
L0F63_000983	-	JAKSZP010000042.1	+	281391	281463	2.296122	1.081170	1.471110
L0F63_000933	SEC17	JAKSZP010000039.1	-	190894	191972	378.612274	178.276352	242.574417
L0F63_001015	-	JAKSZP010000044.1	-	190888	191541	4.149305	1.953774	2.658432
L0F63_001014	-	JAKSZP010000044.1	-	25037	25880	76.641029	36.087795	49.103409
L0F63_001056	-	JAKSZP010000046.1	+	6708	7728	63.598457	29.946470	40.747116
L0F63_001057	-	JAKSZP010000046.1	+	7777	11883	103.248589	48.616440	66.150696
L0F63_001058	-	JAKSZP010000046.1	-	158707	161271	144.371414	67.979858	92.497818
L0F63_001071	SEC4	JAKSZP010000047.1	+	169314	170068	154.446976	72.724113	98.953163
L0F63_001158	-	JAKSZP010000052.1	+	134301	138890	15.240948	7.176473	9.764775
L0F63_001178	-	JAKSZP010000053.1	+	208311	210170	1.274475	0.600109	0.816548
L0F63_001176	-	JAKSZP010000053.1	+	14197	14482	30.097902	14.172134	19.283529
L0F63_001177	-	JAKSZP010000053.1	+	14553	17838	17.813910	8.387998	11.413256
L0F63_001179	-	JAKSZP010000053.1	+	225162	225234	2.722604	1.281987	1.744355
L0F63_001190	-	JAKSZP010000054.1	-	15	916	50.179600	23.627960	32.149742
L0F63_001159	-	JAKSZP010000052.1	+	216229	218288	431.575958	203.215240	276.507904
L0F63_001205	-	JAKSZP010000055.1	-	179117	180326	394.161560	185.598007	252.536743
L0F63_001227	PWP2	JAKSZP010000056.1	+	14787	22907	99.980118	47.077423	64.056610
L0F63_001325	GPS1	JAKSZP010000061.1	+	204600	204869	80.145302	37.737846	51.348572
L0F63_001258	PKP2	JAKSZP010000058.1	+	100696	102072	90.729767	42.721733	58.129971
L0F63_001259	-	JAKSZP010000058.1	-	249126	249988	249.650299	117.552299	159.949310
L0F63_001445	-	JAKSZP010000069.1	+	8808	9300	1.148073	0.540591	0.735563
L0F63_001370	-	JAKSZP010000064.1	+	240778	242271	105.383293	49.621609	67.518387
L0F63_001457	VMA8	JAKSZP010000070.1	+	71953	73043	529.213989	249.189850	339.063934
L0F63_001492	-	JAKSZP010000072.1	+	136552	137361	393.734528	185.396927	252.263138
L0F63_001493	-	JAKSZP010000072.1	+	137381	137852	461.416046	217.265976	295.626221
L0F63_001494	MYL9	JAKSZP010000072.1	-	232515	233396	471.425934	221.979324	302.039490
L0F63_001518	NOP4	JAKSZP010000073.1	-	6713	9855	27.606112	12.998831	17.687056
L0F63_001519	-	JAKSZP010000073.1	+	149918	152575	419.318024	197.443390	268.654297
L0F63_001611	-	JAKSZP010000079.1	-	65806	72635	79.705574	37.530792	51.066841
L0F63_001612	-	JAKSZP010000079.1	+	218810	221584	65.625420	30.900902	42.045776
L0F63_001631	-	JAKSZP010000080.1	+	72829	74452	552.515503	260.161804	353.993073
L0F63_001672	MIA40	JAKSZP010000082.1	-	20111	20299	24.989418	11.766713	16.010557
L0F63_001632	-	JAKSZP010000080.1	-	208496	211029	85.630852	40.320816	54.863125
L0F63_001673	ORC3	JAKSZP010000082.1	-	183130	186127	34.584919	16.284927	22.158333
L0F63_001777	-	JAKSZP010000088.1	+	9373	9447	0.000000	0.000000	0.000000
L0F63_001744	-	JAKSZP010000086.1	+	188391	191186	116.213600	54.721249	74.457291
L0F63_001806	-	JAKSZP010000090.1	+	111324	111861	158.335495	74.555099	101.444511
L0F63_001896	-	JAKSZP010000097.1	+	38396	39483	1.990394	0.937213	1.275232
L0F63_001869	-	JAKSZP010000095.1	+	34025	37245	13.750566	6.474699	8.809897
L0F63_001926	-	JAKSZP010000099.1	-	156572	157962	36.542065	17.206484	23.412262
L0F63_001966	-	JAKSZP010000102.1	-	3512	3994	39.919254	18.796694	25.576006
L0F63_001995	-	JAKSZP010000104.1	+	15760	16000	13.597510	6.402631	8.711836
L0F63_002024	-	JAKSZP010000106.1	-	113760	114569	32.633904	15.366256	20.908329
L0F63_002103	-	JAKSZP010000112.1	+	76066	76138	3.569248	1.680644	2.286794
L0F63_002077	-	JAKSZP010000110.1	-	113817	115040	737.455750	347.244232	472.483063
L0F63_002141	MIC10	JAKSZP010000115.1	-	39090	39459	116.774071	54.985157	74.816383
L0F63_002220	-	JAKSZP010000120.1	-	126919	128375	58.144943	27.378586	37.253086
L0F63_002202	-	JAKSZP010000119.1	+	185526	187324	324.280457	152.693237	207.764359
L0F63_002294	-	JAKSZP010000126.1	+	177886	177961	5.381579	2.534013	3.447942
L0F63_002250	RMD1	JAKSZP010000122.1	-	159239	161037	538.527100	253.575104	345.030792
L0F63_002251	TIF6	JAKSZP010000122.1	+	161418	162509	502.789825	236.747574	322.134155
L0F63_002372	-	JAKSZP010000132.1	-	51631	52472	0.000000	0.000000	0.000000
L0F63_002332	ypt1	JAKSZP010000129.1	+	18930	19394	1347.239502	634.371826	863.167542
L0F63_002441	dpp5	JAKSZP010000138.1	-	116431	118731	3.835155	1.805851	2.457159
L0F63_002406	-	JAKSZP010000135.1	+	157381	159452	29.711538	13.990209	19.035988
L0F63_002453	-	JAKSZP010000139.1	+	71233	72844	162.002609	76.281822	103.794014
L0F63_002454	-	JAKSZP010000139.1	-	118163	120456	144.868454	68.213898	92.816269
L0F63_002467	-	JAKSZP010000140.1	+	96965	97817	258.049561	121.507240	165.330673
L0F63_002500	-	JAKSZP010000143.1	+	84528	84602	0.000000	0.000000	0.000000
L0F63_002560	-	JAKSZP010000148.1	-	79106	79179	18.131281	8.537438	11.616592
L0F63_002468	-	JAKSZP010000140.1	+	147071	148245	3443.068115	1621.230225	2205.951172
L0F63_002594	LST8	JAKSZP010000151.1	+	45201	45765	78.892471	37.147930	50.545891
L0F63_002616	-	JAKSZP010000153.1	-	122044	124091	33.862041	15.944547	21.695187
L0F63_002573	HGT20	JAKSZP010000149.1	-	139225	140722	1058.861694	498.583923	678.405762
L0F63_002668	MPE1	JAKSZP010000157.1	-	9757	12844	175.902695	82.826920	112.699699
L0F63_002693	-	JAKSZP010000159.1	+	463	1713	143.446579	67.544380	91.905281
L0F63_002669	-	JAKSZP010000157.1	+	20878	23733	394.320435	185.672821	252.638535
L0F63_002704	-	JAKSZP010000160.1	+	18804	21358	136.520386	64.283058	87.467720
L0F63_002755	-	JAKSZP010000165.1	-	123786	125007	19.474360	9.169850	12.477095
L0F63_002705	-	JAKSZP010000160.1	-	130544	131827	382.640228	180.172989	245.155090
L0F63_002803	-	JAKSZP010000168.1	-	156167	159630	74.222000	34.948757	47.553551
L0F63_002823	-	JAKSZP010000170.1	+	147905	148929	49.357906	23.241051	31.623289
L0F63_002835	-	JAKSZP010000171.1	-	16027	17302	27.891891	13.133395	17.870153
L0F63_002850	arc1	JAKSZP010000172.1	-	2750	4056	200.734833	94.519585	128.609497
L0F63_002877	-	JAKSZP010000174.1	-	54796	58097	197.182068	92.846695	126.333260
L0F63_002902	-	JAKSZP010000176.1	-	117355	120381	94.869415	44.670959	60.782215
L0F63_002932	FBP1	JAKSZP010000179.1	-	145009	146266	144.789551	68.176750	92.765717
L0F63_002942	ppk32	JAKSZP010000180.1	-	116420	119340	69.988182	32.955185	44.840973
L0F63_002952	TOP2_15	JAKSZP010000181.1	-	146078	147786	0.000000	0.000000	0.000000
L0F63_002949	-	JAKSZP010000181.1	-	125816	131027	44.914948	21.149004	28.776712
L0F63_002976	-	JAKSZP010000184.1	+	71564	72319	0.000000	0.000000	0.000000
L0F63_002998	-	JAKSZP010000187.1	+	991	2063	19.683575	9.268362	12.611137
L0F63_002954	-	JAKSZP010000181.1	+	151492	154621	250.285858	117.851562	160.356506
L0F63_003031	LSC2	JAKSZP010000190.1	-	8691	10343	205.587540	96.804565	131.718582
L0F63_003032	-	JAKSZP010000190.1	+	55818	56018	297.736328	140.194473	190.757706
L0F63_003048	-	JAKSZP010000191.1	+	25238	26609	101.843407	47.954784	65.250404
L0F63_003076	LEM3	JAKSZP010000193.1	-	26467	27194	195.392365	92.003983	125.186615
L0F63_003115	-	JAKSZP010000197.1	-	62319	62391	0.000000	0.000000	0.000000
L0F63_003116	ENO1_1	JAKSZP010000197.1	-	145021	146472	111.998466	52.736481	71.756683
L0F63_003158	-	JAKSZP010000200.1	+	50017	50093	0.000000	0.000000	0.000000
L0F63_003211	-	JAKSZP010000205.1	-	31445	31517	1.205840	0.567791	0.772574
L0F63_003159	MPP10	JAKSZP010000200.1	+	121541	122925	33.858414	15.942840	21.692863
L0F63_003143	SOL1	JAKSZP010000199.1	+	51060	51760	1474.079834	694.096863	944.433350
L0F63_003220	DRS2	JAKSZP010000206.1	-	50136	54405	219.929153	103.557571	140.907166
L0F63_003225	-	JAKSZP010000207.1	+	1306	7214	32.168095	15.146921	20.609888
L0F63_003254	VAM6	JAKSZP010000210.1	+	15827	18852	53.299534	25.097038	34.148663
L0F63_003265	-	JAKSZP010000211.1	+	56129	56786	2.904236	1.367511	1.860725
L0F63_003255	ATG20	JAKSZP010000210.1	+	128757	130737	101.718674	47.896053	65.170486
L0F63_003316	ORC6	JAKSZP010000216.1	+	8691	10250	15.366082	7.235394	9.844948
L0F63_003324	UBP2	JAKSZP010000217.1	-	53156	56738	12.582234	5.924570	8.061355
L0F63_003410	-	JAKSZP010000225.1	-	19313	21308	563.514099	265.340698	361.039795
L0F63_003456	-	JAKSZP010000231.1	+	78117	78986	166.480698	78.390404	106.663101
L0F63_003473	-	JAKSZP010000232.1	-	103827	108971	14.147974	6.661826	9.064514
L0F63_003502	-	JAKSZP010000234.1	+	39264	40498	25.170542	11.851999	16.126602
L0F63_003534	cdc17	JAKSZP010000237.1	-	47520	50261	18.043859	8.496273	11.560583
L0F63_003543	-	JAKSZP010000238.1	+	115781	115857	8.387166	3.949247	5.373602
L0F63_003535	GCN20	JAKSZP010000237.1	+	71069	73482	208.556030	98.202332	133.620483
L0F63_003567	TOP2_18	JAKSZP010000241.1	+	80629	83013	15.577016	7.334716	9.980092
L0F63_003714	-	JAKSZP010000258.1	+	79922	81413	14.342553	6.753448	9.189179
L0F63_003712	EEF1A1	JAKSZP010000258.1	-	45538	46111	556.284851	261.936646	356.408081
L0F63_003713	-	JAKSZP010000258.1	-	46370	46908	571.354370	269.032410	366.063019
L0F63_003723	HSP82	JAKSZP010000259.1	-	37222	39345	98.693504	46.471600	63.232281
L0F63_003731	TOP1	JAKSZP010000260.1	-	39571	42590	27.857143	13.117034	17.847889
L0F63_003738	ADP1	JAKSZP010000261.1	+	99360	102357	111.228691	52.374016	71.263489
L0F63_003755	-	JAKSZP010000262.1	-	63126	63412	47.887096	22.548496	30.680948
L0F63_003780	-	JAKSZP010000265.1	-	47378	48019	118.172714	55.643734	75.712486
L0F63_003754	SFB3	JAKSZP010000262.1	-	11951	17394	179.180252	84.370224	114.799614
L0F63_003798	-	JAKSZP010000267.1	+	89561	89634	2.500001	1.177170	1.601734
L0F63_003797	-	JAKSZP010000267.1	-	56724	57945	152.228027	71.679283	97.531502
L0F63_003825	PBP2_1	JAKSZP010000270.1	-	14400	16085	95.933090	45.171806	61.463703
L0F63_003876	NEP1	JAKSZP010000276.1	-	28541	29511	58.168045	27.389463	37.267883
L0F63_003877	KEX2_3	JAKSZP010000276.1	+	47582	50322	126.648636	59.634773	81.142952
L0F63_003890	-	JAKSZP010000278.1	+	97324	97397	2.057594	0.968855	1.318287
L0F63_003889	-	JAKSZP010000278.1	+	8651	9270	1487.719849	700.519470	953.172363
L0F63_003896	ENO1_2	JAKSZP010000279.1	-	33677	35128	126.535629	59.581562	81.070549
L0F63_003933	-	JAKSZP010000283.1	-	52002	52515	2.042506	0.961750	1.308620
L0F63_003938	-	JAKSZP010000284.1	+	83532	86529	0.000000	0.000000	0.000000
L0F63_003949	-	JAKSZP010000285.1	-	92521	93569	5.648233	2.659571	3.618786
L0F63_003963	-	JAKSZP010000287.1	+	113229	113301	0.000000	0.000000	0.000000
L0F63_003926	-	JAKSZP010000282.1	-	115356	116812	315.974976	148.782455	202.443100
L0F63_003991	-	JAKSZP010000291.1	+	50586	52781	32.738766	15.415632	20.975513
L0F63_004002	SPT7_2	JAKSZP010000292.1	+	108241	112210	9.071989	4.271708	5.812364
L0F63_004055	BPL1_2	JAKSZP010000299.1	+	18894	19636	37.548935	17.680586	24.057358
L0F63_004048	RFA1	JAKSZP010000298.1	-	43683	45983	53.976341	25.415726	34.582287
L0F63_004061	-	JAKSZP010000300.1	-	67029	68257	80.771927	38.032902	51.750046
L0F63_004092	-	JAKSZP010000304.1	-	64665	64932	6.761194	3.183629	4.331853
L0F63_004087	WDR5	JAKSZP010000303.1	-	70836	73121	86.120544	40.551399	55.176868
L0F63_004098	-	JAKSZP010000305.1	+	22131	23486	142.502319	67.099762	91.300301
L0F63_004143	URE1	JAKSZP010000311.1	-	52002	54685	3.620033	1.704557	2.319331
L0F63_004134	-	JAKSZP010000310.1	+	515	3056	107.045197	50.404144	68.583160
L0F63_004188	-	JAKSZP010000315.1	-	62555	62855	0.000000	0.000000	0.000000
L0F63_004186	-	JAKSZP010000315.1	-	56516	57712	3.958229	1.863803	2.536011
L0F63_004234	-	JAKSZP010000321.1	-	85554	85627	8.702703	4.097824	5.575765
L0F63_004176	NTH1_2	JAKSZP010000314.1	-	24239	27085	222.384735	104.713821	142.480438
L0F63_004252	-	JAKSZP010000324.1	-	33984	36097	29.761717	14.013836	19.068136
L0F63_004298	-	JAKSZP010000332.1	+	88862	89170	0.000000	0.000000	0.000000
L0F63_004370	-	JAKSZP010000341.1	-	39848	39921	1.008106	0.474685	0.645887
L0F63_004355	NAP1_2	JAKSZP010000339.1	+	63915	64328	61.008671	28.727022	39.087856
L0F63_004394	-	JAKSZP010000344.1	-	77545	77618	0.000000	0.000000	0.000000
L0F63_004396	TOP2_26	JAKSZP010000344.1	+	92262	92728	0.000000	0.000000	0.000000
L0F63_004371	smc6	JAKSZP010000341.1	+	43817	48323	79.554314	37.459568	50.969929
L0F63_004429	-	JAKSZP010000347.1	-	11259	13157	0.000000	0.000000	0.000000
L0F63_004460	-	JAKSZP010000350.1	+	95195	96882	37.173939	17.504013	23.817101
L0F63_004452	-	JAKSZP010000349.1	-	68754	69159	0.000000	0.000000	0.000000
L0F63_004453	-	JAKSZP010000349.1	+	69326	71096	141.391083	66.576515	90.588348
L0F63_004527	-	JAKSZP010000360.1	+	67306	67589	63.292255	29.802290	40.550934
L0F63_004528	-	JAKSZP010000360.1	+	67838	69070	86.882401	40.910130	55.664986
L0F63_004482	-	JAKSZP010000353.1	+	82093	84486	896.881165	422.312531	574.625916
L0F63_004561	-	JAKSZP010000364.1	+	37875	39606	471.577393	222.050644	302.136566
L0F63_004585	-	JAKSZP010000368.1	+	2842	5084	100.137779	47.151661	64.157616
L0F63_004612	-	JAKSZP010000372.1	-	61462	61535	3.959468	1.864386	2.536805
L0F63_004597	-	JAKSZP010000370.1	-	328	835	831.554810	391.552429	532.771729
L0F63_004613	GDH3	JAKSZP010000372.1	+	80088	81773	159.362259	75.038567	102.102356
L0F63_004619	sec1_2	JAKSZP010000373.1	-	81929	83986	92.168793	43.399323	59.051941
L0F63_004715	RRS1	JAKSZP010000384.1	+	9807	10425	82.543381	38.867023	52.885006
L0F63_004657	-	JAKSZP010000377.1	+	58154	58939	2789.712402	1313.585938	1787.350464
L0F63_004740	-	JAKSZP010000387.1	+	10468	12260	139.400116	65.639038	89.312737
L0F63_004759	-	JAKSZP010000391.1	-	78068	78973	3.437736	1.618719	2.202535
L0F63_004752	-	JAKSZP010000390.1	+	59278	59637	0.000000	0.000000	0.000000
L0F63_004753	-	JAKSZP010000390.1	-	60047	62223	173.235184	81.570885	110.990646
L0F63_004772	-	JAKSZP010000393.1	-	11418	12499	387.897980	182.648697	248.523697
L0F63_004781	HRK1_1	JAKSZP010000394.1	-	69280	70659	602.872925	283.873505	386.256714
L0F63_004806	-	JAKSZP010000397.1	-	6504	7320	0.000000	0.000000	0.000000
L0F63_004807	-	JAKSZP010000397.1	-	7327	8240	262.572845	123.637115	168.228699
L0F63_004955	-	JAKSZP010000419.1	-	26371	27181	8.335388	3.924866	5.340428
L0F63_004943	-	JAKSZP010000418.1	+	15667	16961	302.923218	142.636810	194.080933
L0F63_004978	-	JAKSZP010000422.1	-	78850	79742	0.000000	0.000000	0.000000
L0F63_005001	BPL1_3	JAKSZP010000426.1	-	66505	68555	163.386902	76.933640	104.680916
L0F63_005039	-	JAKSZP010000434.1	+	23939	24321	5.044386	2.375239	3.231905
L0F63_005006	-	JAKSZP010000427.1	-	55474	57314	429.946960	202.448212	275.464203
L0F63_005096	-	JAKSZP010000443.1	+	1835	3390	30.825037	14.514520	19.749399
L0F63_005097	-	JAKSZP010000443.1	+	3876	4047	50.058140	23.570770	32.071922
L0F63_005080	-	JAKSZP010000440.1	-	60517	63901	212.750793	100.177513	136.308044
L0F63_005121	-	JAKSZP010000448.1	-	66919	68042	2.263258	1.065695	1.450055
L0F63_005122	SGT1	JAKSZP010000448.1	-	68883	70278	73.258438	34.495041	46.936203
L0F63_005143	-	JAKSZP010000451.1	+	26005	26235	16.458874	7.749955	10.545093
L0F63_005144	NPEPL1	JAKSZP010000451.1	+	26734	27861	23.277287	10.960526	14.913605
L0F63_005183	-	JAKSZP010000457.1	-	20566	21846	109.278717	51.455833	70.014160
L0F63_005184	-	JAKSZP010000457.1	-	21854	22748	99.555885	46.877666	63.784805
L0F63_005212	AOX2	JAKSZP010000462.1	-	9506	10426	7.325733	3.449452	4.693549
L0F63_005261	-	JAKSZP010000470.1	+	64061	65702	29.762014	14.013976	19.068327
L0F63_005270	-	JAKSZP010000472.1	+	17638	19796	94.405228	44.452389	60.484810
L0F63_005273	-	JAKSZP010000473.1	+	49471	51820	36.001476	16.951939	23.065910
L0F63_005346	-	JAKSZP010000486.1	-	50050	50122	1.239726	0.583747	0.794284
L0F63_005387	BUB1_1	JAKSZP010000493.1	-	2258	4313	3.234922	1.523221	2.072593
L0F63_005297	NTE1	JAKSZP010000477.1	-	54911	59212	84.296577	39.692551	54.008266
L0F63_005477	-	JAKSZP010000507.1	-	15086	17408	48.179047	22.685965	30.868000
L0F63_005493	-	JAKSZP010000509.1	-	62655	64335	107.738533	50.730610	69.027374
L0F63_005563	-	JAKSZP010000522.1	+	55323	55395	10.837459	5.103011	6.943489
L0F63_005585	MET6	JAKSZP010000526.1	-	3942	6432	34.881664	16.424654	22.348454
L0F63_005591	YCK2_2	JAKSZP010000527.1	-	38129	39516	229.266830	107.954384	146.889755
L0F63_005592	-	JAKSZP010000527.1	-	39628	39783	179.615387	84.575111	115.078407
L0F63_005597	-	JAKSZP010000528.1	-	40331	42322	51.545315	24.271032	33.024746
L0F63_005601	-	JAKSZP010000529.1	+	14519	15623	272.924561	128.511398	174.860992
L0F63_005726	ZSCAN29	JAKSZP010000557.1	-	4443	5384	1.592357	0.749790	1.020213
L0F63_005669	NUG1	JAKSZP010000544.1	-	36849	38760	19.209072	9.044935	12.307127
L0F63_005732	-	JAKSZP010000558.1	-	35689	36533	179.000000	84.285347	114.684128
L0F63_005736	-	JAKSZP010000559.1	-	4087	6293	10.163474	4.785654	6.511671
L0F63_005747	-	JAKSZP010000561.1	-	51027	54304	18.635113	8.774675	11.939394
L0F63_005806	-	JAKSZP010000572.1	+	30237	33372	176.210480	82.971848	112.896904
L0F63_005845	-	JAKSZP010000579.1	-	29524	30496	232.768753	109.603325	149.133423
L0F63_005864	-	JAKSZP010000584.1	+	22482	26774	21.623482	10.181803	13.854023
L0F63_005872	-	JAKSZP010000585.1	-	6956	8213	43.523811	20.493965	27.885422
L0F63_005946	LIA1	JAKSZP010000601.1	+	14715	15627	10.470405	4.930177	6.708320
L0F63_005931	mcl1_3	JAKSZP010000598.1	-	12385	15994	12.762620	6.009508	8.176928
L0F63_005922	-	JAKSZP010000596.1	+	1422	2084	319.915527	150.637939	204.967773
L0F63_005923	-	JAKSZP010000596.1	-	2479	2913	0.000000	0.000000	0.000000
L0F63_005950	-	JAKSZP010000602.1	+	44740	45829	209.794525	98.785500	134.413986
L0F63_005954	CWC22	JAKSZP010000603.1	-	44012	46517	38.295227	18.031992	24.535501
L0F63_006059	-	JAKSZP010000632.1	-	44778	44850	1.209436	0.569485	0.774878
L0F63_006080	-	JAKSZP010000638.1	-	40263	42087	34.212238	16.109444	21.919558
L0F63_006104	-	JAKSZP010000644.1	+	35571	38190	19.247639	9.063094	12.331836
L0F63_006064	-	JAKSZP010000635.1	-	10935	12020	2614.053955	1230.873901	1674.807251
L0F63_006114	-	JAKSZP010000648.1	+	40603	44112	34.324829	16.162458	21.991693
L0F63_006125	Calm2	JAKSZP010000651.1	+	24741	25284	1189.045776	559.883423	761.813843
L0F63_006144	-	JAKSZP010000654.1	+	28744	28948	17.878048	8.418199	11.454349
L0F63_006145	DAP1	JAKSZP010000654.1	+	30056	30584	487.516663	229.555923	312.348755
L0F63_006155	-	JAKSZP010000656.1	+	41864	42353	1962.824585	924.231018	1257.568848
L0F63_006167	-	JAKSZP010000658.1	-	11367	12925	316.777100	149.160156	202.957001
L0F63_006209	-	JAKSZP010000667.1	+	10646	11604	2236.346680	1053.023804	1432.812622
L0F63_006236	-	JAKSZP010000673.1	-	39816	41557	251.818970	118.573456	161.338776
L0F63_006254	-	JAKSZP010000678.1	+	28433	29240	532.487732	250.731354	341.161407
L0F63_006270	ERB1_2	JAKSZP010000682.1	+	3910	6867	42.632248	20.074156	27.314203
L0F63_006304	-	JAKSZP010000690.1	+	30479	30552	0.000000	0.000000	0.000000
L0F63_006277	-	JAKSZP010000684.1	-	4564	6036	95.714798	45.069019	61.323845
L0F63_006319	-	JAKSZP010000693.1	-	41076	41691	225.338852	106.104820	144.373123
L0F63_006342	ded1	JAKSZP010000697.1	+	6195	7675	356.573608	167.899048	228.454376
L0F63_006354	-	JAKSZP010000701.1	+	20461	23016	40.656494	19.143837	26.048351
L0F63_006443	-	JAKSZP010000725.1	+	36098	36173	0.000000	0.000000	0.000000
L0F63_006462	-	JAKSZP010000729.1	-	27918	28826	0.000000	0.000000	0.000000
L0F63_006480	-	JAKSZP010000736.1	-	2476	2548	0.000000	0.000000	0.000000
L0F63_006486	-	JAKSZP010000737.1	-	16291	16505	6.000000	2.825207	3.844161
L0F63_006493	-	JAKSZP010000739.1	+	16296	17168	11.774436	5.544204	7.543804
L0F63_006526	PPX1	JAKSZP010000750.1	+	11836	13706	24.278101	11.431777	15.554820
L0F63_006498	EDC4	JAKSZP010000741.1	-	32290	35844	110.241989	51.909409	70.631325
L0F63_006542	TPI1	JAKSZP010000756.1	-	6984	7864	1196.498291	563.392639	766.588623
L0F63_006597	-	JAKSZP010000774.1	+	3387	5842	8.809652	4.148182	5.644286
L0F63_006593	-	JAKSZP010000772.1	+	26848	28802	293.317017	138.113556	187.926300
L0F63_006594	-	JAKSZP010000772.1	-	29030	29265	0.000000	0.000000	0.000000
L0F63_006619	brr2	JAKSZP010000780.1	+	12932	19601	33.352615	15.704675	21.368803
L0F63_006649	-	JAKSZP010000789.1	-	28142	29613	36.065891	16.982269	23.107182
L0F63_006669	-	JAKSZP010000797.1	+	3517	3590	0.000000	0.000000	0.000000
L0F63_006665	BUD5_2	JAKSZP010000795.1	+	22235	24853	0.000000	0.000000	0.000000
L0F63_006674	CDC28	JAKSZP010000799.1	-	4939	5951	4.322115	2.035145	2.769151
L0F63_006659	RPN1	JAKSZP010000793.1	+	5442	8391	165.331131	77.849113	105.926575
L0F63_006688	UFD2	JAKSZP010000803.1	+	19818	23108	43.945801	20.692665	28.155787
L0F63_006749	-	JAKSZP010000820.1	+	3915	4586	105.553261	49.701641	67.627289
L0F63_006841	ERG20	JAKSZP010000850.1	-	6530	7101	40.278294	18.965754	25.806038
L0F63_006852	RPN6	JAKSZP010000854.1	+	8177	9111	95.471512	44.954464	61.167973
L0F63_006876	PLP2	JAKSZP010000865.1	+	13109	13882	96.372810	45.378860	61.745426
